batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,relative_path,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,79,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.5944209699852826,16,standard normal at finite u_max,0.10783975629399833,0.07079387976900975,naive,0.46094295829124016,8192,5179904,0.0027328168156818267,task_023/cell_0079,11,67108864,2.8660141229629517,1,completed,2048,20.0,0.15852465612609223,0.07091770084755877
4,80,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9673381778845171,16,standard normal at finite u_max,0.07785079520631533,0.03859868448333825,unbiased,0.4895019238821157,8192,5179904,0.002920509914414171,task_024/cell_0080,9,67108864,3.04834009334445,1,completed,2048,20.0,0.1646115440067526,0.03923135069404182
4,81,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9860131438917747,16,standard normal at finite u_max,0.09782153071692162,0.0562265751681057,cumulant,0.4889825245882527,8192,5310976,0.0021641354849113448,task_025/cell_0081,10,134217728,4.928864251822233,1,completed,2048,20.0,0.060470283499038824,0.056237397037229825
4,82,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8579766720794354,16,standard normal at finite u_max,0.03766870810274443,0.017463817418733818,cv,0.48245426533071684,8192,5179904,0.002580344753435715,task_026/cell_0082,9,67108864,4.0771485939621925,1,completed,2048,20.0,0.15758205945291082,0.01970836846290954
4,83,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7849914366666856,16,standard normal at finite u_max,0.07584717283997927,0.040971406401403065,cv_cumulant,0.4844150429002618,8192,5310976,0.0021540629773274533,task_027/cell_0083,9,134217728,7.354855388402939,1,completed,2048,20.0,0.014746991285219724,0.04113724841427632
4,84,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9997097283706102,16,standard normal at finite u_max,0.039062544340873806,0.021621497889858565,full,0.4894033009400981,8192,10948608,0.0030655350993010755,task_000/cell_0084,9,268435456,2.4028072506189346,2,completed,2048,20.0,0.11267140828521816,0.02268405285670913
4,85,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.12630654628794183,0.04022937030063645,unweighted,0.9999999999999987,8192,10948608,0.003201899918386153,task_001/cell_0085,0,268435456,2.4475836008787155,2,completed,2048,20.0,0.4394338247585996,0.05674797309294767
4,86,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.891965781842775,16,standard normal at finite u_max,0.1136051873804248,0.06128795310074875,naive,0.48637473037927575,8192,5179904,0.003201899918385709,task_002/cell_0086,9,67108864,3.0517235957086086,2,completed,2048,20.0,0.0989619624279856,0.06158165873000137
4,87,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.960302205591036,16,standard normal at finite u_max,0.03340485173265165,0.012960508980692897,unbiased,0.491729528645855,8192,5179904,0.0019766550904350977,task_003/cell_0087,9,67108864,3.0118222758173943,2,completed,2048,20.0,0.099854377124581,0.01601445978837571
4,88,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8414058533262877,16,standard normal at finite u_max,0.04902458938948645,0.020169928151627436,cumulant,0.48702822361345693,8192,5310976,0.00013571189227834513,task_004/cell_0088,8,134217728,5.083376109600067,2,completed,2048,20.0,0.09870347524417222,0.02237837022141851
4,89,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.926703932410712,16,standard normal at finite u_max,0.04613081252797471,0.018495085222866803,cv,0.4858464787237337,8192,5179904,0.002015416630741451,task_005/cell_0089,9,67108864,4.060818947851658,2,completed,2048,20.0,0.1641814328293727,0.020939005212998133
4,90,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7285700921297498,16,standard normal at finite u_max,0.05020092707726592,0.025372203648729608,cv_cumulant,0.48529442449784754,8192,5310976,0.003201899918385709,task_006/cell_0090,9,134217728,7.420724894851446,2,completed,2048,20.0,0.1408115357827997,0.02570598902530161
4,91,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7329129316136686,16,standard normal at finite u_max,0.028376858075321976,0.014800032217443526,full,0.48431743354982953,8192,10948608,0.0032018999183852648,task_007/cell_0091,10,268435456,2.352559842169285,3,completed,2048,20.0,0.093779276594677,0.01637442916638876
4,92,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.12779539432946904,0.038821422338974676,unweighted,0.9999999999999987,8192,10948608,0.002835688980886153,task_008/cell_0092,0,268435456,2.3138609901070595,3,completed,2048,20.0,0.450585948804193,0.057483259301116876
4,93,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.6269439338325474,16,standard normal at finite u_max,0.1393600714529607,0.08077125435905441,naive,0.4574228297318097,8192,5179904,0.003201899918385598,task_009/cell_0093,9,67108864,2.934330493211746,3,completed,2048,20.0,0.009077337164265287,0.08097459181332416
4,94,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9977501743157892,16,standard normal at finite u_max,0.06354476047215502,0.033729052982534924,unbiased,0.48422062902239094,8192,5179904,0.0024035621604401314,task_010/cell_0094,9,67108864,2.976704977452755,3,completed,2048,20.0,0.13507288547482277,0.034353311294896306
4,95,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8278660617607123,16,standard normal at finite u_max,0.02804506543129867,0.008072870092154405,cumulant,0.48239411746897626,8192,5310976,0.002254561213873685,task_011/cell_0095,10,134217728,4.9975606463849545,3,completed,2048,20.0,0.09805216425283725,0.014177991659097172
4,96,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.944986803302974,16,standard normal at finite u_max,0.011475753646061015,0.002017872175347657,cv,0.48725357853138723,8192,5179904,0.002957206004427615,task_012/cell_0096,9,67108864,4.09353069961071,3,completed,2048,20.0,0.07486786420503388,0.007054628587890917
4,97,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9867911205419455,16,standard normal at finite u_max,0.0463749046568569,0.02308358959342327,cv_cumulant,0.4880724946631896,8192,5310976,0.0055678331202694276,task_013/cell_0097,10,134217728,7.331100568175316,3,completed,2048,20.0,0.02618177779768671,0.025428695555141493
4,98,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.6015372168736782,16,standard normal at finite u_max,0.03797149826262575,0.014114473687884654,full,0.4902162246117453,8192,10948608,0.004514152588384834,task_014/cell_0098,9,268435456,2.4145118966698647,4,completed,2048,20.0,0.03345087162343874,0.01665037396847741
4,99,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.13185420641991416,0.04225965720812486,unweighted,0.9999999999999987,8192,10948608,0.003201899918386153,task_015/cell_0099,0,268435456,2.421098217368126,4,completed,2048,20.0,0.44406181265622546,0.05944605823309013
4,100,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.5027023652418205,16,standard normal at finite u_max,0.26888571540951217,0.15823366659393256,naive,0.48072677303491934,8192,5179904,0.0005313758164029458,task_016/cell_0100,10,67108864,2.9987722858786583,4,completed,2048,20.0,0.1545482853166562,0.15835374608051958
4,101,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.5979235157789854,16,standard normal at finite u_max,0.05232526359174891,0.026589637183378922,unbiased,0.4777227421882227,8192,5179904,0.0042087518548242775,task_017/cell_0101,10,67108864,2.9756488911807537,4,completed,2048,20.0,0.2191573807393521,0.026894776895237824
4,102,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8269577896519033,16,standard normal at finite u_max,0.02894872402521577,0.01285993165248478,cumulant,0.47866446894577486,8192,5310976,0.0038149672126249756,task_018/cell_0102,10,134217728,5.1018944680690765,4,completed,2048,20.0,0.1387434703908068,0.014270553862231392
4,103,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7444692992517211,16,standard normal at finite u_max,0.02032241052079886,0.009767930665152691,cv,0.4779672634741292,8192,5179904,7.740555445112651e-05,task_019/cell_0103,10,67108864,4.224368188530207,4,completed,2048,20.0,0.07148797096711945,0.010780057122365043
4,104,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.831284314097077,16,standard normal at finite u_max,0.19055490379906087,0.10722973948612813,cv_cumulant,0.4542560165308787,8192,5310976,0.009118642912681385,task_020/cell_0104,13,134217728,7.042911175638437,4,completed,2048,20.0,0.07892280789554174,0.10725270483515581
4,105,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9105843119246407,16,standard normal at finite u_max,0.06458477069524715,0.03445964027021768,full,0.050693208219800986,8192,85731328,0.0020120990000358496,task_021/cell_0105,19,16777216,0.20686987042427063,0,completed,128,20.0,0.08957581474738467,0.034937090645967506
4,106,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.11738063869770682,0.03976060174416961,unweighted,0.9999999999999987,8192,85731328,0.0031256059730739305,task_022/cell_0106,0,16777216,0.1997206062078476,0,completed,128,20.0,0.3982446858384034,0.05308404258474974
4,107,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7917160349566664,16,standard normal at finite u_max,0.1459862360529343,0.06647027349907118,naive,0.00015849150936021294,8192,37755904,0.0028426587925639707,task_023/cell_0107,42,4194304,0.20698053389787674,0,completed,128,20.0,0.29176150878460827,0.07433743541346419
4,108,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7364734921684449,16,standard normal at finite u_max,0.15193079334220105,0.05988433908107098,unbiased,0.0001607585555534182,8192,37755904,0.003086576171295874,task_024/cell_0108,43,4194304,0.21609824150800705,0,completed,128,20.0,0.39182708431534075,0.07238935129043067
4,109,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.4817732950245993,16,standard normal at finite u_max,0.10748879821364273,0.045777771584697036,cumulant,0.000217656877821411,8192,38345728,0.0030074651750916087,task_025/cell_0109,33,8388608,0.3317778594791889,0,completed,128,20.0,0.2530792872402191,0.05160384912618604
4,110,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8853807243105022,16,standard normal at finite u_max,0.08140771271381454,0.042034202468342774,cv,0.07364296623216623,8192,37755904,0.0024240610069559826,task_026/cell_0110,19,4194304,0.2714115306735039,0,completed,128,20.0,0.0975847883726562,0.04366239219297042
4,111,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7926346218674563,16,standard normal at finite u_max,0.0653489117426127,0.030102111304685666,cv_cumulant,0.07687158521543315,8192,38345728,0.002486607868369392,task_027/cell_0111,22,8388608,0.4816601127386093,0,completed,128,20.0,0.1450731657197933,0.03271241092186333
4,112,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8971604573364894,16,standard normal at finite u_max,0.12488988918754823,0.06420375032590646,full,0.11265068681768996,8192,85731328,0.002225981112738362,task_000/cell_0112,19,16777216,0.20985736697912216,1,completed,128,20.0,0.1396063154312933,0.06656412845769151
4,113,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.11517757990151911,0.03873876963782895,unweighted,0.9999999999999987,8192,85731328,0.0031103471840114305,task_001/cell_0113,0,16777216,0.20164823532104492,1,completed,128,20.0,0.3999907875032903,0.05272097624566417
4,114,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.800922233876947,16,standard normal at finite u_max,0.14361651455417698,0.0729738343111081,naive,0.00020251832260488828,8192,37755904,0.002384719069090671,task_002/cell_0114,42,4194304,0.21720682457089424,1,completed,128,20.0,0.21023057596456998,0.07790172465789261
4,115,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7496589411442328,16,standard normal at finite u_max,0.13998209784536803,0.06371923590949795,unbiased,0.00014032545171975658,8192,37755904,0.0027543014120250953,task_003/cell_0115,43,4194304,0.21557217463850975,1,completed,128,20.0,0.27516656015876545,0.07298709369817603
4,116,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9231340228199139,16,standard normal at finite u_max,0.07434876515847189,0.031312618894137154,cumulant,0.00022170955206999226,8192,38345728,0.0025334455088766306,task_004/cell_0116,36,8388608,0.3412425294518471,1,completed,128,20.0,0.20281864739504651,0.03519837895566306
4,117,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8878263051694665,16,standard normal at finite u_max,0.06982955661086536,0.034813902850168055,cv,0.16636501021032601,8192,37755904,0.0023181618182015057,task_005/cell_0117,20,4194304,0.2722495347261429,1,completed,128,20.0,0.09403048130563786,0.0361529496873626
4,118,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9989037510134147,16,standard normal at finite u_max,0.08291381797877534,0.04217683443850638,cv_cumulant,0.21846794367673514,8192,38345728,0.0023509870868717725,task_006/cell_0118,22,8388608,0.4852641150355339,1,completed,128,20.0,0.11374947299268838,0.04711504389497904
4,119,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5963098064357878,16,standard normal at finite u_max,0.19055379840357825,0.10147925267481879,full,0.0411702788816444,8192,85731328,0.005148990999206904,task_007/cell_0119,20,16777216,0.2119256965816021,2,completed,128,20.0,0.17000234287911245,0.10201318084958702
4,120,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.11596326729489193,0.040040363800430176,unweighted,0.9999999999999987,8192,85731328,0.0030950883949489305,task_008/cell_0120,0,16777216,0.2018774375319481,2,completed,128,20.0,0.3928280997299288,0.052581453294523614
4,121,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9889146740581507,16,standard normal at finite u_max,0.10718930256085732,0.04733607971049621,naive,0.00013871618538457167,8192,37755904,0.002824941031815728,task_009/cell_0121,42,4194304,0.20955713093280792,2,completed,128,20.0,0.25986932990905415,0.054786889481218605
4,122,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7722570727024618,16,standard normal at finite u_max,0.12927248633862048,0.05495522786900886,unbiased,0.0001240369488541469,8192,37755904,0.0026143977916024547,task_010/cell_0122,43,4194304,0.21268728375434875,2,completed,128,20.0,0.2742739513351886,0.06887846535213918
4,123,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9928574817189613,16,standard normal at finite u_max,0.08829045256787585,0.037626242667947826,cumulant,0.00024093183787978872,8192,38345728,0.0026690581993618206,task_011/cell_0123,35,8388608,0.3367011696100235,2,completed,128,20.0,0.221728323639303,0.04462858875101025
4,124,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7500636370024769,16,standard normal at finite u_max,0.06076388873479526,0.02665556329814807,cv,0.1504908563101578,8192,37755904,0.0021133714300514556,task_012/cell_0124,18,4194304,0.2725376710295677,2,completed,128,20.0,0.11364570049992706,0.029239439492878293
4,125,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9988684810977935,16,standard normal at finite u_max,0.045452417991987584,0.018079360994554525,cv_cumulant,0.13818929867076393,8192,38345728,0.0019317019263892093,task_013/cell_0125,20,8388608,0.47669055312871933,2,completed,128,20.0,0.12418585407229633,0.022576945413817277
4,126,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.919921860009888,16,standard normal at finite u_max,0.0685228861084336,0.03260888969600431,full,0.03512583073112813,8192,85731328,0.0019626415831564964,task_014/cell_0126,18,16777216,0.21240045502781868,3,completed,128,20.0,0.11796497244365656,0.03472983915621866
4,127,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,16,standard normal at finite u_max,0.11516223438521303,0.038573301230492185,unweighted,0.9999999999999987,8192,85731328,0.0030950883949489305,task_015/cell_0127,0,16777216,0.21118956804275513,3,completed,128,20.0,0.40048973965581874,0.05253935882061948
4,128,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8319744966033821,16,standard normal at finite u_max,0.10465272002961826,0.04821015895561219,naive,0.0005168793331107697,8192,37755904,0.0027602619957070446,task_016/cell_0128,43,4194304,0.20587585866451263,3,completed,128,20.0,0.21014816511998918,0.05543638752285035
4,129,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7691432227912578,16,standard normal at finite u_max,0.10224564660271192,0.04623874815697748,unbiased,0.00012732220078126634,8192,37755904,0.002824150046928417,task_017/cell_0129,44,4194304,0.21469707787036896,3,completed,128,20.0,0.2070578927553302,0.05335715870655729
4,130,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9177394162373037,16,standard normal at finite u_max,0.06695664528081956,0.02844082351177782,cumulant,0.0006813162679312323,8192,38345728,0.0020244426857735226,task_018/cell_0130,36,8388608,0.34087516367435455,3,completed,128,20.0,0.16283631311738517,0.03469707645300009
4,131,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.983338412919414,16,standard normal at finite u_max,0.05330191293382847,0.023919607930897216,cv,0.08879661906909102,8192,37755904,0.0024734913466058217,task_019/cell_0131,22,4194304,0.2844974957406521,3,completed,128,20.0,0.12713347630382912,0.027037069083572954
