batch,cell_id,cell_wall_seconds,checkpoint_sha256,commit,condition,control_delta,critical_batch,dataset_seed,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,finite_normalizer,groups,initialization,ks_mean,learning_w1,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,suite,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
4,13,3.7048027217388153,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,104,cuda,1.0,8,0.5,learned_mixture,0.8494902206222964,False,64,standard normal at finite u_max,0.16482430484870234,0.007892751039686806,0.035509754471230136,unbiased,3.2342887115398186e-05,32768,202038784,0.010960638193883154,629,without_replacement,268435456,2.9542747251689434,9000104,completed,2048,heldout,0,0.17346828818764798,0.038346844874111975,0.013542271398956723,0.33649065587827814,0.041049541272650536,20.0,0.3398778431525451,0.038904437731548724
4,14,4.150865141302347,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,104,cuda,1.0,8,0.5,learned_mixture,0.8188557177859693,True,64,standard normal at finite u_max,0.5134064349601873,0.007892751039686806,0.15498165679628093,tail,3.4891133104690114e-05,32768,202038784,0.018962015048573033,461,without_replacement,268435456,3.3957842141389847,9000104,completed,2048,heldout,0,0.5123237029214753,0.15578138530686428,0.017225354378701735,0.5671997908524548,0.15772532122803962,20.0,0.5696088072224905,0.15682834015975727
4,15,24.215540412813425,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,105,cuda,1.0,8,0.5,learned_mixture,0.7533024856460214,True,64,standard normal at finite u_max,0.0458684112399774,0.008218340858992226,0.00839180027065691,full,0.2415461004771522,32768,1383796224,0.007552254392106175,95,with_replacement,4294967296,14.055741030722857,9000105,completed,2048,heldout,0,0.04410165861826523,0.007831860710596987,0.0054529147117897275,0.16119047377616835,0.011104378783733649,20.0,0.1591731511961324,0.010948383339016245
4,16,3.7080877982079983,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,105,cuda,1.0,8,0.5,learned_mixture,0.6768454024801348,False,64,standard normal at finite u_max,0.12049926939722862,0.008218340858992226,0.018918242276793187,unbiased,3.175232116063838e-05,32768,202038784,0.0384402411517281,645,without_replacement,268435456,2.9615015611052513,9000105,completed,2048,heldout,0,0.11767052376571684,0.018249146834637173,0.032957979464105405,0.4072421800097499,0.026875445790919814,20.0,0.4059829197572622,0.02823621438263472
4,17,4.109709896147251,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,105,cuda,1.0,8,0.5,learned_mixture,0.824086379398566,True,64,standard normal at finite u_max,0.15127051428495228,0.008218340858992226,0.037061532930253195,tail,0.011469290452186634,32768,202038784,0.007159830172475507,294,without_replacement,268435456,3.361254680901766,9000105,completed,2048,heldout,0,0.1453516310126054,0.035514165329066906,0.0027938855642364335,0.17338971504434547,0.03592050755531815,20.0,0.17153328237904206,0.03837622421550828
4,18,14.797969959676266,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,106,cuda,1.0,8,0.5,learned_mixture,0.752694558003669,True,64,standard normal at finite u_max,0.09914904534761157,0.006517938486731832,0.02190742964561423,full,0.35760392021053594,32768,1383796224,0.006423498008385518,100,with_replacement,4294967296,14.044633511453867,9000106,completed,2048,heldout,0,0.10618097893930986,0.02402132805150689,0.0062151136117016455,0.18291149209298627,0.02589994421450056,20.0,0.18160486594102343,0.024488565249836825
4,19,13.143839936703444,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,106,cuda,1.0,8,0.5,learned_mixture,0.509296704293018,False,64,standard normal at finite u_max,0.22907838133868164,0.006517938486731832,0.046984826019658414,unbiased,3.094494335690098e-05,32768,202038784,0.011672318821741946,694,without_replacement,268435456,2.9716296046972275,9000106,completed,2048,heldout,0,0.22613200602566746,0.04595668479767552,0.011463934425058074,0.46932708131740397,0.05035612759188119,20.0,0.4683919485137801,0.05021239047820258
4,20,4.178290374577045,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,106,cuda,1.0,8,0.5,learned_mixture,0.7554703265504228,True,64,standard normal at finite u_max,0.40406411188838337,0.006517938486731832,0.09206004418142767,tail,3.074756551268523e-05,32768,202038784,0.011386823393331955,499,without_replacement,268435456,3.409647338092327,9000106,completed,2048,heldout,0,0.40208207208834923,0.09215782244976446,0.011178438996648082,0.5604982690956402,0.1001785024092259,20.0,0.559517806479793,0.10027362179679089
4,21,24.434459012001753,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,107,cuda,1.0,8,0.5,learned_mixture,0.9904635421010153,True,64,standard normal at finite u_max,0.0708524929482844,0.005696470676880979,0.01642449518459816,full,0.35556933820303904,32768,1383796224,0.0079421471053192,97,with_replacement,4294967296,14.069949306547642,9000107,completed,2048,heldout,0,0.07051608015515623,0.0161219739904571,0.005240852927232994,0.13951257562194405,0.018529918326102512,20.0,0.14117961537478957,0.017876558712126414
4,22,3.712860617786646,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,107,cuda,1.0,8,0.5,learned_mixture,0.5665397759448036,False,64,standard normal at finite u_max,0.1872358716162475,0.005696470676880979,0.041460625615503385,unbiased,3.06176832691621e-05,32768,202038784,0.012274063393944724,652,without_replacement,268435456,2.961604628711939,9000107,completed,2048,heldout,0,0.19308018250549092,0.043317180260721275,0.009572769215858519,0.37609547820156963,0.04903846399768143,20.0,0.3755036697688323,0.047617133982845505
4,23,4.1558542512357235,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,107,cuda,1.0,8,0.5,learned_mixture,0.5461051696024543,True,64,standard normal at finite u_max,0.47462610081249573,0.005696470676880979,0.12736213142137118,tail,0.00010665187497050164,32768,202038784,0.011989787821481444,424,without_replacement,268435456,3.3924658000469208,9000107,completed,2048,heldout,0,0.47781965814280825,0.12844169557471938,0.014653041354912081,0.5309688776783064,0.13140131366556673,20.0,0.5306123359172954,0.13004866194425224
4,24,24.248261030763388,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,108,cuda,1.0,8,0.5,learned_mixture,0.9348179077019266,True,64,standard normal at finite u_max,0.06192388639852622,0.009687235518436197,0.01176666543033246,full,0.3498118050408041,32768,1383796224,0.0038727215272794796,94,with_replacement,4294967296,14.051350474357605,9000108,completed,2048,heldout,0,0.06073347323481769,0.012300542992064909,0.006158064902255483,0.1848539766347627,0.014592967106491739,20.0,0.18699419259349348,0.01524252391684733
4,25,3.713742960244417,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,108,cuda,1.0,8,0.5,learned_mixture,0.5409994004866114,False,64,standard normal at finite u_max,0.20563623466282271,0.009687235518436197,0.04485176517954353,unbiased,3.058056388536829e-05,32768,202038784,0.03108140857257774,630,without_replacement,268435456,2.9597701653838158,9000108,completed,2048,heldout,0,0.20116687087244606,0.044331432714486765,0.028794406817351806,0.36282671176784914,0.04862372546663516,20.0,0.3640902241550994,0.050669251837776125
4,26,4.152834489941597,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,108,cuda,1.0,8,0.5,learned_mixture,0.7693616834576876,True,64,standard normal at finite u_max,0.4296902717193245,0.009687235518436197,0.11251146374787557,tail,5.6910919760706015e-05,32768,202038784,0.015253103531677678,460,without_replacement,268435456,3.3969681188464165,9000108,completed,2048,heldout,0,0.4353800424956481,0.11446376759089942,0.012966101776451744,0.3868542755688219,0.11457934202882286,20.0,0.38822933052957287,0.11262423384011719
4,27,24.129776272922754,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,109,cuda,1.0,8,0.5,learned_mixture,0.9674378767313145,True,64,standard normal at finite u_max,0.10577668900833449,0.008487360464951636,0.024620103610755627,full,0.33983295033475946,32768,1383796224,0.014031592090962029,96,with_replacement,4294967296,14.046653490513563,9000109,completed,2048,heldout,0,0.09934349519413341,0.0225779834633956,0.018848423006797666,0.1386875997338266,0.023743528271097658,20.0,0.13585496876389822,0.025348761888727776
4,28,3.7108740508556366,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,109,cuda,1.0,8,0.5,learned_mixture,0.5344980284780292,False,64,standard normal at finite u_max,0.18056979939777223,0.008487360464951636,0.036297033405198756,unbiased,3.0648668114707434e-05,32768,202038784,0.04269810342118798,644,without_replacement,268435456,2.9611977264285088,9000109,completed,2048,heldout,0,0.15945097990551085,0.029823251738474867,0.04327673354668566,0.39745939733871705,0.036108903170210684,20.0,0.3951734137036033,0.040455437106723786
4,29,4.177187971770763,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,109,cuda,1.0,8,0.5,learned_mixture,0.551272926294497,True,64,standard normal at finite u_max,0.2441368361746961,0.008487360464951636,0.06513513556107452,tail,0.0003372013795764903,32768,202038784,0.015983531448961127,414,without_replacement,268435456,3.403560783714056,9000109,completed,2048,heldout,0,0.24756448566986392,0.06470254719088954,0.020800362364796765,0.26465584036072753,0.06684713594736522,20.0,0.2621139238159683,0.06605400762639864
4,30,14.829614318907261,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,110,cuda,1.0,8,0.5,learned_mixture,0.9908848010907673,True,64,standard normal at finite u_max,0.05264025451495995,0.006100948461764814,0.01059146833132492,full,0.3441950956103506,32768,1383796224,0.003693526581245105,98,with_replacement,4294967296,14.067322727292776,9000110,completed,2048,heldout,0,0.0665885248148764,0.014389708808696654,0.005069539898742878,0.14891107302075401,0.016372088552254416,20.0,0.149692430797331,0.012248873570713638
4,31,3.7048649713397026,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,110,cuda,1.0,8,0.5,learned_mixture,0.6101687524294847,False,64,standard normal at finite u_max,0.1378861670169942,0.006100948461764814,0.02726762117701263,unbiased,3.0546600560265345e-05,32768,202038784,0.013030641952898759,647,without_replacement,268435456,2.958187174052,9000110,completed,2048,heldout,0,0.13802776553670326,0.027532886527022633,0.013172850826860486,0.30286832321659085,0.03087568294619916,20.0,0.30485484145884795,0.031416862128450004
4,32,13.544807080179453,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,110,cuda,1.0,8,0.5,learned_mixture,0.576206598934394,True,64,standard normal at finite u_max,0.28120062259626993,0.006100948461764814,0.06820796349698666,tail,0.0001742012216199675,32768,202038784,0.01084611802744911,415,without_replacement,268435456,3.389404099434614,9000110,completed,2048,heldout,0,0.30263071717633316,0.07430891195875121,0.010988326901410838,0.3168609632833802,0.07464636398858543,20.0,0.31747882372345104,0.06888892011683447
4,33,24.25277891010046,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,111,cuda,1.0,8,0.5,learned_mixture,0.9997479613348356,True,64,standard normal at finite u_max,0.09222432090199739,0.009129255316782851,0.02206621244040779,full,0.38239324409617,32768,1383796224,5.366164995067313e-05,93,with_replacement,4294967296,14.033414009958506,9000111,completed,2048,heldout,0,0.10966336428615404,0.027402501075787136,6.526334311947324e-05,0.1583017060337589,0.028204997655573848,20.0,0.1531482615920178,0.023096056263910057
4,34,3.7083420008420944,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,111,cuda,1.0,8,0.5,learned_mixture,0.5209526712630916,False,64,standard normal at finite u_max,0.16595317067932164,0.009129255316782851,0.03626233328388181,unbiased,3.090148768721543e-05,32768,202038784,5.763546237157191e-05,644,without_replacement,268435456,2.9589466340839863,9000111,completed,2048,heldout,0,0.176947979076987,0.039374168619976516,6.923715554037202e-05,0.3598614631935879,0.04425950387061462,20.0,0.3572245012583686,0.04085024008920907
4,35,4.155262921005487,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,111,cuda,1.0,8,0.5,learned_mixture,0.8270092127001046,True,64,standard normal at finite u_max,0.41301555556977765,0.009129255316782851,0.11883118680564653,tail,3.9922115302672495e-05,32768,202038784,5.763546237157191e-05,480,without_replacement,268435456,3.4017109274864197,9000111,completed,2048,heldout,0,0.4226513515012168,0.12148849771859394,6.923715554037202e-05,0.42110867294266363,0.12436441106355972,20.0,0.4191466023572664,0.12098072773681703
4,36,14.798340406268835,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,112,cuda,1.0,8,0.5,learned_mixture,0.6714739684742526,True,64,standard normal at finite u_max,0.07757928670987024,0.006414772872959372,0.01622305376627968,full,0.32117214354837115,32768,1383796224,6.741639508034414e-07,96,with_replacement,4294967296,14.042502544820309,9000112,completed,2048,heldout,0,0.08684005690445742,0.01915265110712796,7.688728954902135e-07,0.19212005943919264,0.02111911743202726,20.0,0.19521988924247993,0.018952124788982165
4,37,3.7156550399959087,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,112,cuda,1.0,8,0.5,learned_mixture,0.8704466597571674,False,64,standard normal at finite u_max,0.22529805177558077,0.006414772872959372,0.04713388778618923,unbiased,3.294928854470224e-05,32768,202038784,6.741639508034414e-07,641,without_replacement,268435456,2.9661080799996853,9000112,completed,2048,heldout,0,0.24278026547446263,0.05199653092189953,7.688728954902135e-07,0.4269829171678085,0.05336374463852686,20.0,0.4292163910150997,0.04927528854460218
4,38,13.574996713548899,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,112,cuda,1.0,8,0.5,learned_mixture,0.8321117938168364,True,64,standard normal at finite u_max,0.3656822531766769,0.006414772872959372,0.10450592657413517,tail,0.00010526960743823884,32768,202038784,6.741639508034414e-07,459,without_replacement,268435456,3.3969395235180855,9000112,completed,2048,heldout,0,0.3807734511612602,0.1093716814248695,7.688728954902135e-07,0.3948452161747904,0.11054697518951856,20.0,0.3971867002087913,0.1059305675925675
4,39,14.828846465796232,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,113,cuda,1.0,8,0.5,learned_mixture,0.9374427188832161,True,64,standard normal at finite u_max,0.053712708720694655,0.007100713358415708,0.013282628344589417,full,0.3760583429378255,32768,1383796224,3.120904021325366e-09,91,with_replacement,4294967296,14.068154964596033,9000113,completed,2048,heldout,0,0.06909297482348407,0.017999613057498712,4.4079475347569286e-09,0.12221609340271745,0.018629688920213883,20.0,0.11965818842875643,0.014729954743293666
4,40,13.133883856236935,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,113,cuda,1.0,8,0.5,learned_mixture,0.692060149743701,False,64,standard normal at finite u_max,0.0805698548550212,0.007100713358415708,0.01288188637842734,unbiased,3.311712715610448e-05,32768,202038784,3.120904021325366e-09,634,without_replacement,268435456,2.9702743887901306,9000113,completed,2048,heldout,0,0.08409137772038586,0.013971975813599172,4.4079475347569286e-09,0.300265559897454,0.02093307586630224,20.0,0.30202231341833863,0.019875113095736044
4,41,4.151241596788168,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,113,cuda,1.0,8,0.5,learned_mixture,0.9338509708585454,True,64,standard normal at finite u_max,0.3480381996655945,0.007100713358415708,0.09832029944554292,tail,0.00020626222644147383,32768,202038784,3.120904021325366e-09,431,without_replacement,268435456,3.3918640203773975,9000113,completed,2048,heldout,0,0.359179669628298,0.10160942782136058,4.4079475347569286e-09,0.4115738658234933,0.10393777818546404,20.0,0.4132505240822977,0.1009906432035666
4,42,14.79747749492526,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,114,cuda,1.0,8,0.5,learned_mixture,0.5692615928016024,True,64,standard normal at finite u_max,0.07726229758327655,0.005335906576531032,0.019455659063587386,full,0.36593008151083,32768,1383796224,0.01714738731006546,92,with_replacement,4294967296,14.043482527136803,9000114,completed,2048,heldout,0,0.07557668980019422,0.019051610725670076,0.01583212407931993,0.11098561892231829,0.019438375965511828,20.0,0.11393942257854964,0.020298629556773928
4,43,13.127752367407084,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,114,cuda,1.0,8,0.5,learned_mixture,0.6679798128303739,False,64,standard normal at finite u_max,0.2362547497680417,0.005335906576531032,0.053000592902253944,unbiased,3.052719315312097e-05,32768,201628672,0.06492105855965415,626,without_replacement,268435456,2.951437082141638,9000114,completed,2048,heldout,0,0.24417236961379304,0.05526759374552657,0.06360579532890862,0.4211102387872807,0.06142545117311897,20.0,0.4230421402410577,0.059143674407167335
4,44,4.153538789600134,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,114,cuda,1.0,8,0.5,learned_mixture,0.9464798908179497,True,64,standard normal at finite u_max,0.33836495088327806,0.005335906576531032,0.09267242597432167,tail,0.0003307084642780554,32768,202038784,0.03845715913928694,374,without_replacement,268435456,3.3851487562060356,9000114,completed,2048,heldout,0,0.34674514761426434,0.09422430899788212,0.03728503749176281,0.36617405498632105,0.09452169443051646,20.0,0.3678784790010624,0.0930892595140174
4,45,24.220314513891935,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,115,cuda,1.0,8,0.5,learned_mixture,0.9997285318595774,True,64,standard normal at finite u_max,0.06715540951036177,0.00934055870292731,0.014018085337078039,full,0.3019906060192595,32768,1383796224,0.007224442942566793,100,with_replacement,4294967296,14.04432775080204,9000115,completed,2048,heldout,0,0.08239151712366447,0.018218195705853375,0.009785996479959168,0.1686634823878841,0.019156526670716892,20.0,0.16661777558322333,0.015705004716234046
4,46,3.709061712026596,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,115,cuda,1.0,8,0.5,learned_mixture,0.6213468790407999,False,64,standard normal at finite u_max,0.15211912420054602,0.00934055870292731,0.031406159002587045,unbiased,3.12316324329111e-05,32768,202038784,0.035462331999638816,669,without_replacement,268435456,2.963771816343069,9000115,completed,2048,heldout,0,0.14796641108990422,0.029729052669755694,0.029654335840194307,0.33168237766646713,0.03324190841673949,20.0,0.3299100043641253,0.03375976024378369
4,47,4.27430285513401,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,115,cuda,1.0,8,0.5,learned_mixture,0.5118295646883307,True,64,standard normal at finite u_max,0.3841305219910754,0.00934055870292731,0.09388767646015635,tail,3.5804074880895895e-05,32768,202038784,0.04849269063624617,487,without_replacement,268435456,3.507189769297838,9000115,completed,2048,heldout,0,0.3845411999627668,0.0943426154968476,0.04268469447680166,0.39985730688322285,0.09693189592985532,20.0,0.3968616524528457,0.09600119033213789
4,48,14.943765569478273,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,116,cuda,1.0,8,0.5,learned_mixture,0.7508114568864498,True,64,standard normal at finite u_max,0.09365411799650622,0.004589868908196154,0.022388488147853318,full,0.38132425601923386,32768,1383796224,0.01685869524333221,99,with_replacement,4294967296,14.164597854018211,9000116,completed,2048,heldout,0,0.09536643999204249,0.02296469516596171,0.012684769563189912,0.18380557937357644,0.0239583334713566,20.0,0.1851019818442815,0.02377816080511395
4,49,3.740191765129566,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,116,cuda,1.0,8,0.5,learned_mixture,0.672297032828673,False,64,standard normal at finite u_max,0.23756509293529537,0.004589868908196154,0.05376303777928399,unbiased,3.083885924586071e-05,32768,202038784,0.02011924990973448,662,without_replacement,268435456,2.9850622043013573,9000116,completed,2048,heldout,0,0.2326153688808677,0.05215098461382102,0.015945324229592182,0.41078478922942674,0.05775343809680112,20.0,0.411786521468666,0.05908931908424732
4,50,13.56982372328639,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,116,cuda,1.0,8,0.5,learned_mixture,0.9378245662515442,True,64,standard normal at finite u_max,0.38244060622287845,0.004589868908196154,0.10499517268224517,tail,7.094662296185109e-05,32768,202038784,0.030807768482132097,484,without_replacement,268435456,3.4003733955323696,9000116,completed,2048,heldout,0,0.3814975109384113,0.10443860196146254,0.02660344461990552,0.4063908356341356,0.1062509614816658,20.0,0.40746925518964616,0.10718689321675996
4,51,14.887485712766647,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,117,cuda,1.0,8,0.5,learned_mixture,0.9962280338198307,True,64,standard normal at finite u_max,0.10405967379082565,0.007085265720649818,0.02435144866806032,full,0.3139237416190212,32768,1383796224,0.02124003396318956,106,with_replacement,4294967296,14.112911760807037,9000117,completed,2048,heldout,0,0.114630059870827,0.027341069144953465,0.025444610022283154,0.19564080278900486,0.029481264456168662,20.0,0.19543665823372525,0.02724249432114317
4,52,3.800576377660036,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,117,cuda,1.0,8,0.5,learned_mixture,0.6579087428264963,False,64,standard normal at finite u_max,0.2218438899971828,0.007085265720649818,0.046506644320501736,unbiased,3.0522238767791275e-05,32768,202038784,0.02738464943651199,650,without_replacement,268435456,3.0548369996249676,9000117,completed,2048,heldout,0,0.20641283256266546,0.042309443022993005,0.03158922549560558,0.38794558509055066,0.047597898863653926,20.0,0.3871266348164438,0.05091691703960029
4,53,13.670171950012445,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,117,cuda,1.0,8,0.5,learned_mixture,0.6022512095627425,True,64,standard normal at finite u_max,0.307062832048703,0.007085265720649818,0.08169122570092202,tail,3.472315389284988e-05,32768,202038784,0.018153629988686387,459,without_replacement,268435456,3.402774151414633,9000117,completed,2048,heldout,0,0.31231943549904645,0.08291180790605833,0.02235820604777998,0.28438777142334903,0.08477894740040509,20.0,0.28411573341668933,0.08396354368552962
4,54,24.202040813863277,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,118,cuda,1.0,8,0.5,learned_mixture,0.5025836463292573,True,64,standard normal at finite u_max,0.07663603932717467,0.008324668856995163,0.016355524113740298,full,0.3412066566046373,32768,1383796224,0.013739010979983854,105,with_replacement,4294967296,14.028319850564003,9000118,completed,2048,heldout,0,0.08805099747443215,0.019368378856215823,0.01800979577018448,0.1627619219875549,0.02074493223757972,20.0,0.16264055626718182,0.017510257114745686
4,55,3.709157958626747,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,118,cuda,1.0,8,0.5,learned_mixture,0.5228632828114766,False,64,standard normal at finite u_max,0.18744727492796176,0.008324668856995163,0.035941565014021806,unbiased,3.054151007341313e-05,32768,202038784,0.014210394988018654,668,without_replacement,268435456,2.963239688426256,9000118,completed,2048,heldout,0,0.19313285331281058,0.03746407377022184,0.012309647807697471,0.4192371566183361,0.04534880256647373,20.0,0.4190036464155366,0.0439451228159373
4,56,4.151133857667446,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,118,cuda,1.0,8,0.5,learned_mixture,0.763310244789319,True,64,standard normal at finite u_max,0.4255708678344561,0.008324668856995163,0.10999601886598943,tail,3.5642507000881106e-05,32768,202038784,0.06019663697817191,434,without_replacement,268435456,3.3978049270808697,9000118,completed,2048,heldout,0,0.4220751780096835,0.10857109336425913,0.056855783313969906,0.45799267306063474,0.11369968397029956,20.0,0.4579521446923853,0.11497330250088458
4,57,14.82015099748969,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,119,cuda,1.0,8,0.5,learned_mixture,0.7663457004331203,True,64,standard normal at finite u_max,0.08394314537907191,0.006917066174204074,0.020029197675189018,full,0.34979121597397034,32768,1383796224,0.004552434366602756,93,with_replacement,4294967296,14.065457239747047,9000119,completed,2048,heldout,0,0.08738151304741917,0.021053883989065714,0.007036437268686205,0.16461625478276623,0.02193900677652561,20.0,0.16736135706905542,0.021714823632973543
4,58,13.112096767872572,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,119,cuda,1.0,8,0.5,learned_mixture,0.7751877628293696,False,64,standard normal at finite u_max,0.20542123906534548,0.006917066174204074,0.04283468244485414,unbiased,3.096400510583717e-05,32768,202038784,0.005022194211038111,631,without_replacement,268435456,2.958577636629343,9000119,completed,2048,heldout,0,0.20402143120536145,0.04248607576796296,0.002533314475085896,0.4269180470949767,0.047524664863609616,20.0,0.4288674749781224,0.04744764570709446
4,59,4.1323323510587215,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,119,cuda,1.0,8,0.5,learned_mixture,0.6736357206881888,True,64,standard normal at finite u_max,0.2636509546056778,0.006917066174204074,0.0707429555194807,tail,0.0024984820786585166,32768,202038784,0.012131505851651112,350,without_replacement,268435456,3.377801574766636,9000119,completed,2048,heldout,0,0.264695566219665,0.07040197677404807,0.01461550875373456,0.25185405119560134,0.07218045304748238,20.0,0.2544639428364731,0.07152306026494493
